name,house_resources,sales_count,activity_rate,property_rate,education_rate,plate_rate,search_rate,raise_rate1,raise_rate2,house_count,struct_type,green_rate,volume_rate,admin_money,property_type,build_area,build_count,water,warm,electric,gas,safe,clean,elevator,park,communicate,bus,subway,kindergarten,school,university,mall,hospital,postoffice,bank,else,innersupport,rate_score
多立方,1.0,2.0,2.5,2.5,5.0,10.0,4.346,1.095,0.978,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.966
新城·海上风华,0.0,0.0,5.0,7.5,5.0,7.5,0.0,0.977,1.012,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.95
东新路小区,7.0,3.0,2.5,2.5,5.0,10.0,0.0,1.534,0.974,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.95
丰盛九玺公寓,0.0,0.0,5.0,7.5,5.0,7.5,0.0,1.094,0.928,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.86
东方世贸城,14.0,4.0,5.0,7.5,5.0,10.0,7.304,0.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.804
白马湖小区鸿雁苑,0.0,0.0,5.0,7.5,5.0,7.5,0.0,1.05,0.953,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.795
丁香花园,0.0,0.0,2.5,7.5,5.0,7.5,0.0,1.497,0.813,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.665
富春水岸,0.0,0.0,2.5,5.0,5.0,10.0,0.0,1.029,1.123,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.635
宝龙新城广场--宝龙世家,0.0,0.0,5.0,7.5,5.0,7.5,0.0,0.974,0.99,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.59
范家小区,19.0,0.0,2.5,7.5,5.0,10.0,0.0,1.145,0.87,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.5
清华园,0.0,0.0,2.5,5.0,5.0,10.0,0.0,1.237,0.975,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.495
民心花园,0.0,0.0,2.5,2.5,5.0,10.0,2.558,1.066,1.083,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.463
大有清竹蓝庭,0.0,0.0,5.0,2.5,5.0,7.5,0.0,1.197,1.166,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.46
水岸青云,0.0,0.0,2.5,7.5,5.0,7.5,0.0,1.087,1.072,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.45
颐景山庄一期,2.0,0.0,2.5,7.5,5.0,7.5,0.0,1.333,0.906,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.42
三里家园二区,0.0,0.0,2.5,5.0,7.5,7.5,0.0,1.072,1.079,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.405
十亩田家园,0.0,0.0,2.5,5.0,5.0,10.0,0.0,1.145,1.028,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.37
新鼎家园,0.0,0.0,5.0,5.0,5.0,10.0,0.0,1.044,0.927,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.345
杭钢宿舍,8.0,8.0,2.5,2.5,5.0,10.0,0.0,1.457,0.984,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.33
都市水乡水碧苑,2.0,1.0,2.5,2.5,5.0,7.5,6.104,1.254,0.879,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.329
许家坞,0.0,0.0,2.5,7.5,5.0,7.5,0.0,1.058,1.083,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.325
新帝朗郡,0.0,0.0,5.0,7.5,5.0,7.5,0.0,0.95,0.983,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.245
绿城江南里,0.0,0.0,2.5,5.0,5.0,10.0,3.286,0.95,0.929,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.221
清源上林湖,0.0,0.0,2.5,5.0,5.0,7.5,0.0,1.324,1.064,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.2
东方润园,0.0,0.0,2.5,5.0,5.0,10.0,0.0,1.026,1.095,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.185
禹洲滨之江,0.0,0.0,2.5,7.5,7.5,10.0,0.0,0.928,0.825,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.155
盛奥铭座,0.0,0.0,5.0,7.5,5.0,7.5,0.0,1.113,0.867,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.135
世包国际中心公寓,0.0,0.0,2.5,5.0,5.0,10.0,0.0,1.097,1.04,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.07
江南繁华里,0.0,0.0,2.5,5.0,5.0,7.5,6.29,1.003,0.848,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.04
九里松花苑,0.0,0.0,2.5,7.5,5.0,7.5,0.0,1.112,1.027,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,49.025
丁衙巷,5.0,0.0,2.5,2.5,5.0,10.0,0.0,1.42,0.986,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.99
黄龙雅苑公寓,1.0,0.0,2.5,5.0,5.0,10.0,0.0,1.082,1.041,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.935
幸福康桥水岸,14.0,0.0,2.5,7.5,5.0,7.5,0.0,1.081,1.041,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.925
石灰坝,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.151,1.161,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.925
仙林苑,0.0,0.0,2.5,2.5,5.0,10.0,1.98,1.111,1.05,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.84
融创涌清府,0.0,0.0,5.0,7.5,5.0,10.0,0.0,1.019,0.741,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.805
成龙官山邸,0.0,0.0,2.5,5.0,5.0,7.5,3.766,1.053,0.966,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.786
铂金华府,0.0,0.0,2.5,10.0,5.0,7.5,0.0,0.996,0.917,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.715
水星阁,0.0,0.0,2.5,5.0,5.0,10.0,0.0,1.28,0.894,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.71
直大方伯,30.0,27.0,5.0,5.0,5.0,7.5,0.0,1.089,1.021,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.705
锦绣名邸,0.0,0.0,5.0,7.5,5.0,7.5,8.7,0.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.7
梅家坞,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.172,1.128,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.64
之江九里,5.0,2.0,2.5,2.5,5.0,7.5,5.936,1.022,0.998,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.626
金基晓庐,0.0,0.0,2.5,5.0,5.0,10.0,0.0,1.027,1.05,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.52
九龙仓雍景山,0.0,0.0,2.5,5.0,5.0,7.5,0.0,1.723,0.751,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.495
运河公馆公寓,1.0,0.0,2.5,5.0,5.0,10.0,3.766,1.01,0.806,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.456
三华天运别墅,2.0,0.0,2.5,5.0,7.5,7.5,5.936,0.309,1.127,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.431
泰禾野风大城小院,0.0,0.0,5.0,7.5,5.0,7.5,0.0,0.976,0.911,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.425
万象城悦玺,0.0,0.0,2.5,5.0,5.0,10.0,0.0,1.102,0.991,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.385
绿城九龙仓柳岸晓风,0.0,0.0,0.0,0.0,0.0,0.0,9.338,0.0,0.0,324户,板塔结合,6.0,2.00,5.50元/,住宅,120000平方米,16栋,0,0,0,0,0,0,0,共650个机动车位,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,4.0,0.0,0.0,48.338
中兴文都苑,0.0,3.0,2.5,2.5,5.0,10.0,0.0,1.126,1.138,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.33
五常乡白庙村,3.0,1.0,2.5,2.5,5.0,7.5,2.968,1.462,0.873,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.183
荣安·海上明月,0.0,0.0,5.0,5.0,5.0,7.5,2.298,0.917,0.94,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.068
协安蓝郡,6.0,1.0,2.5,2.5,5.0,10.0,0.0,1.209,1.064,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.05
和昌云潮公寓,0.0,0.0,5.0,7.5,5.0,7.5,0.0,0.813,0.984,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.89
湖畔宽邸,34.0,2.0,5.0,5.0,5.0,7.5,0.0,0.966,1.048,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.88
万科郡西澜山,0.0,0.0,2.5,5.0,5.0,10.0,2.298,0.71,1.064,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.858
运河赋,0.0,0.0,5.0,7.5,5.0,7.5,7.786,0.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.786
三堡东苑,0.0,0.0,2.5,7.5,5.0,10.0,0.0,0.906,0.915,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.785
半道红小区,3.0,3.0,2.5,2.5,5.0,10.0,0.0,1.097,1.12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.77
积家,0.0,0.0,5.0,7.5,5.0,7.5,0.0,0.912,0.909,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.755
枫丹白露,0.0,0.0,2.5,7.5,5.0,7.5,0.0,0.923,1.065,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.705
杭州香港城公寓,0.0,0.0,5.0,5.0,10.0,7.5,0.0,0.873,0.763,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.675
望江新园二园,0.0,0.0,2.5,2.5,5.0,10.0,0.0,1.242,1.017,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.675
黄龙和山公寓,0.0,0.0,2.5,7.5,5.0,7.5,0.0,1.002,1.007,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.625
中旅名门府,0.0,0.0,2.5,5.0,5.0,10.0,0.0,1.092,0.947,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.625
三堡社区,0.0,0.0,2.5,5.0,5.0,7.5,0.0,1.281,0.982,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.54
龙湖滟澜星座公寓,0.0,0.0,5.0,7.5,5.0,7.5,7.81,0.0,0.981,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.525
安居临江金座,0.0,0.0,5.0,2.5,5.0,10.0,0.0,1.145,0.897,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.405
杭州新天地世嘉铭座,9.0,6.0,2.5,5.0,5.0,10.0,0.0,1.122,0.912,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.4
中远小区,0.0,0.0,2.5,2.5,5.0,7.5,0.0,1.294,1.13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.39
江滨澜廷酒店式公寓,0.0,0.0,2.5,7.5,5.0,7.5,0.0,1.122,0.909,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.355
三里家园三区,0.0,0.0,2.5,5.0,5.0,7.5,0.0,1.403,0.888,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.35
东新路799号,12.0,3.0,2.5,2.5,5.0,10.0,0.0,1.254,0.98,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.24
大自然城市花园,0.0,0.0,2.5,5.0,5.0,7.5,0.0,1.155,1.044,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.21
新奇世界上影安吉,0.0,0.0,2.5,7.5,5.0,7.5,0.0,1.098,0.91,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.13
世纪新城,1.0,0.0,2.5,2.5,5.0,7.5,2.968,1.348,0.874,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.058
协安景上,0.0,0.0,2.5,2.5,5.0,10.0,1.568,1.051,0.997,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.033
东城华府,6.0,0.0,2.5,5.0,5.0,7.5,0.0,1.068,1.089,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.015
康盛花园,0.0,0.0,5.0,5.0,5.0,7.5,0.0,0.758,1.128,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,47.0
三花国际公寓,0.0,0.0,2.5,2.5,5.0,10.0,0.0,1.14,1.038,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46.97
锦江府,0.0,0.0,2.5,7.5,5.0,7.5,0.0,0.911,1.02,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46.91
世贸丽晶城初阳苑,0.0,0.0,2.5,7.5,5.0,7.5,0.0,1.16,0.848,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46.82
绿城西溪深蓝公寓,0.0,0.0,2.5,7.5,5.0,7.5,0.0,0.876,1.031,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46.725
佳源·英伦都市,3.0,0.0,2.5,7.5,5.0,5.0,0.0,1.02,1.099,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46.685
西湖家园公寓,0.0,0.0,2.5,7.5,5.0,7.5,0.0,0.91,0.998,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46.57
万融城公寓,4.0,17.0,2.5,7.5,5.0,7.5,0.0,1.023,0.921,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46.545
富力湖滨悦居,0.0,0.0,5.0,7.5,5.0,7.5,6.342,0.0,1.01,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46.492
春江花苑,0.0,0.0,0.0,0.0,0.0,0.0,6.044,2.247,1.187,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46.319
山水美庐,0.0,0.0,2.5,7.5,5.0,7.5,0.0,1.004,0.917,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46.295
杭州湾公寓,3.0,8.0,2.5,5.0,5.0,10.0,4.806,0.679,0.793,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.991
柳岸春风,1.0,0.0,2.5,7.5,5.0,7.5,0.0,0.973,0.913,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.925
城西宝龙广场,0.0,0.0,5.0,5.0,5.0,7.5,8.306,0.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.806
泰禾野风大城小院公寓,1.0,0.0,2.5,7.5,5.0,7.5,0.0,1.024,0.861,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.655
未未来,0.0,0.0,5.0,7.5,5.0,7.5,0.0,0.98,0.716,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.54
中尚橄榄树花园北区,0.0,0.0,2.5,5.0,5.0,7.5,0.0,1.085,0.976,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.49
竹海水韵春风里,21.0,1.0,2.5,2.5,5.0,7.5,0.0,1.321,0.978,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.38
南肖埠御景苑,0.0,0.0,2.5,2.5,5.0,10.0,0.0,1.022,1.01,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.37
东大门公寓,0.0,0.0,0.0,0.0,0.0,0.0,8.378,2.056,1.094,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.348
华家竹园,0.0,0.0,2.5,2.5,5.0,10.0,0.0,1.09,0.96,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.3
巨赢锦绣苑,0.0,0.0,2.5,5.0,5.0,7.5,0.0,0.962,1.042,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.25
中交悦西溪别墅,0.0,0.0,2.5,2.5,5.0,7.5,0.0,1.081,1.127,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.215
华景北苑,0.0,0.0,0.0,0.0,0.0,0.0,5.526,2.212,1.16,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.046
千岛湖嘉苑,0.0,0.0,2.5,5.0,5.0,7.5,0.0,1.058,0.957,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,44.935
宋都时间国际公寓,21.0,39.0,2.5,2.5,5.0,10.0,0.0,0.997,0.996,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,44.91
万象城悦府,0.0,0.0,2.5,2.5,5.0,10.0,0.0,1.011,0.984,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,44.87
岸上蓝山,13.0,4.0,0.0,0.0,0.0,0.0,7.518,1.776,0.895,2259户,板楼,6.0,1.23,0.65元/平米·月,住宅,390000平方米,80栋,市供水,空调,市供电,天然气,保安、监控,保洁人员,1,共350个地上车位,宽带入户,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,44.703
西子中心,0.0,0.0,2.5,5.0,5.0,10.0,0.0,0.989,0.813,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,44.585
白塔岭15号,0.0,0.0,2.5,2.5,5.0,7.5,0.0,1.165,1.026,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,44.54
